title,url,date,body_text,archive_html,body_length
육지 출력제어 전망 안내[2025년 4월 8일(화)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74817&tag=&nPage=13,2025-04-08,"육지 출력제어 전망 안내[2025년 4월 8일(화)] 작성일 2025/04/07 18:49 작성자 경부하기운영자 조회수 2,817 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2025년 4월 8일(화), 12시~13시 o 수급전망 : 최대수요 67,300MW(20시), 주간 최소수요 49,500MW(13시) o 제한사유 : 전력망 제약 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74817%26tag%3D%26nPage%3D13.html,523
육지 출력제어 전망 안내[2025년 5월 11일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=75087&tag=&nPage=10,2025-05-11,"육지 출력제어 전망 안내[2025년 5월 11일(일)] 작성일 2025/05/09 20:57 작성자 경부하기운영자 조회수 1,070 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2025년 5월 11일(일), 11시~14시 o 수급전망 : 최대수요 57,100MW(21시), 주간최소수요 39,400MW(13시) o 제한사유 : 전력망 제약, 수급불안정 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D75087%26tag%3D%26nPage%3D10.html,531
육지 출력제어 전망 안내[2025년 5월 12일(월)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=75088&tag=&nPage=10,2025-05-12,"육지 출력제어 전망 안내[2025년 5월 12일(월)] 작성일 2025/05/12 09:11 작성자 경부하기운영자 조회수 1,162 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2025년 5월 12일(월), 12시~13시 o 수급전망 : 최대수요 67,600MW(20시), 주간최소수요 48,900MW(13시) o 제한사유 : 전력망 제약 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D75088%26tag%3D%26nPage%3D10.html,524
육지 출력제어 전망 안내[2025년 5월 18일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=75128&tag=&nPage=10,2025-05-18,"육지 출력제어 전망 안내[2025년 5월 18일(일)] 작성일 2025/05/16 22:19 작성자 경부하기운영자 조회수 2,106 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2025년 5월 18일(일), 11시~15시 o 수급전망 : 최대수요 58,900MW(21시), 주간최소수요 38,000MW(13시) o 제한사유 : 전력망 제약, 수급불안정 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D75128%26tag%3D%26nPage%3D10.html,531
육지 출력제어 전망 안내[2025년 5월 25일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=75189&tag=&nPage=9,2025-05-25,"육지 출력제어 전망 안내[2025년 5월 25일(일)] 작성일 2025/05/26 18:09 작성자 경부하기운영자 조회수 1,948 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2025년 5월 25일(일), 10시~15시 o 수급전망 : 최대수요 58,400MW(21시), 주간최소수요 37,900MW(13시) o 제한사유 : 전력망 제약, 수급불안정 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D75189%26tag%3D%26nPage%3D9.html,531
육지 출력제어 전망 안내[2025년 5월 4일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=75028&tag=&nPage=11,2025-05-04,"육지 출력제어 전망 안내[2025년 5월 4일(일)] 작성일 2025/05/02 19:11 작성자 경부하기운영자 조회수 1,231 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2025년 5월 4일(일), 09시~15시 o 수급전망 : 최대수요 57,100MW(21시), 주간최소수요 35,700MW(13시) o 제한사유 : 전력망 제약, 수급불안정 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D75028%26tag%3D%26nPage%3D11.html,529
육지 출력제어 전망 안내[2025년 5월 7일(수)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=75038&tag=&nPage=10,2025-05-07,"육지 출력제어 전망 안내[2025년 5월 7일(수)] 작성일 2025/05/06 15:57 작성자 경부하기운영자 조회수 1,199 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2025년 5월 7일(수), 11시~14시 o 수급전망 : 최대수요 66,000MW(20시), 주간최소수요 48,400MW(13시) o 제한사유 : 전력망 제약 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D75038%26tag%3D%26nPage%3D10.html,522
육지 출력제어 전망 안내[2025년 6월 1일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=75247&tag=&nPage=9,2025-06-01,"육지 출력제어 전망 안내[2025년 6월 1일(일)] 작성일 2025/05/30 18:52 작성자 경부하기운영자 조회수 1,217 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2025년 6월 1일(일), 11시~14시 o 수급전망 : 최대수요 61,500MW(21시), 주간최소수요 40,900MW(13시) o 제한사유 : 전력망 제약, 수급불안정 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D75247%26tag%3D%26nPage%3D9.html,529
육지 출력제어 전망 안내[2025년 6월 8일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=75280&tag=&nPage=9,2025-06-08,"육지 출력제어 전망 안내[2025년 6월 8일(일)] 작성일 2025/06/05 18:12 작성자 경부하기운영자 조회수 1,947 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2025년 6월 8일(일), 10시~14시 o 수급전망 : 최대수요 61,000MW(21시), 주간최소수요 41,800MW(13시) o 제한사유 : 전력망 제약, 수급불안정 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D75280%26tag%3D%26nPage%3D9.html,529
육지 출력제어 전망 안내[2026년 3월 21일(토)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=76995&tag=&nPage=2,2026-03-21,"육지 출력제어 전망 안내[2026년 3월 21일(토)] 작성일 2026/03/20 20:19 작성자 경부하기운영자 조회수 359 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2026년 3월 21일(토) o 수급전망 : 주간최소수요 40,200MW(13시) o 제한사유 : 전력망 제약, 수급불안정 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D76995%26tag%3D%26nPage%3D2.html,500
육지 출력제어 전망 안내[2026년 3월 28일(토)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77055&tag=&nPage=2,2026-03-28,"육지 출력제어 전망 안내[2026년 3월 28일(토)] 작성일 2026/03/27 19:31 작성자 경부하기운영자 조회수 239 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2026년 3월 28일(토), 11시~15시 o 수급전망 : 주간최소수요 37,800MW(13시) o 제한사유 : 전력망 제약, 수급불안정 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77055%26tag%3D%26nPage%3D2.html,509
육지 출력제어 전망 안내[2026년 3월 29일(일)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77056&tag=&nPage=2,2026-03-29,"육지 출력제어 전망 안내[2026년 3월 29일(일)] 작성일 2026/03/27 19:38 작성자 경부하기운영자 조회수 356 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2026년 3월 29일(일), 11시~15시 o 수급전망 : 주간최소수요 37,300MW(13시) o 제한사유 : 전력망 제약, 수급불안정 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77056%26tag%3D%26nPage%3D2.html,509
육지 출력제어 전망[2026년 4월 2일(목)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77136&tag=&nPage=1,2026-04-02,"육지 출력제어 전망[2026년 4월 2일(목)] 작성일 2026/04/08 09:13 작성자 경부하기운영자 조회수 96 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2026년 4월 2일(목), 12시~14시 o 수급전망 : 주간최소수요 48,700MW(13시) o 제한사유 : 전력망 제약 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77136%26tag%3D%26nPage%3D1.html,496
육지 출력제어 전망[2026년 4월 8일(수)],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=77139&tag=&nPage=1,2026-04-08,"육지 출력제어 전망[2026년 4월 8일(수)] 작성일 2026/04/08 09:22 작성자 경부하기운영자 조회수 202 높은 태양광발전 이용률과 발전량 등으로 인한 육지 전력계통(제주도 제외) 불안정이 발생될 것으로 전망되어 전기사업법 제27조의2, 동 법 제45조, 분산에너지 활성화 특별법 제16조, 전력계통 신뢰도 및 전기품질 유지기준 제17조에 따른 비중앙급전발전기 출력제어 조치 시행을 예고합니다. 출력제어 미이행시, 전기사업법(이하 법) 제21조, 전력시장운영규칙 제5.3.5조 등의 위반에 해당하여 과징금 또는 자율제재금 부과 및 기타 엄중한 처벌을 받을 수 있으므로 유의하시기 바랍니다. o 예정일 : 2026년 4월 8일(수), 12시~15시 o 수급전망 : 주간최소수요 48,400MW(13시) o 제한사유 : 전력망 제약 o 금회 출력제한 대상 개별 발전소는 전일 22시까지 사전고지 예정입니다. ※ 기상변동 및 전력수요 변동에 따라 상기 전망은 변동될 수 있습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D77139%26tag%3D%26nPage%3D1.html,497
제주 출력제어 10월 실적 안내,https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=73800&tag=&nPage=20,2024-11-14,"제주 출력제어 10월 실적 안내 작성일 2024/11/14 15:03 작성자 경부하기운영자 조회수 1,546 (제주) 2024년 10월 출력제어율 : 0.0% * 상기 출력제어율은 전월 계량기 현장자료 취득량 등을 바탕으로 추정한 잠정값이며, 재생에너지 입찰시장에 참여한 설비의 출력이 조절된 경우는 포함되지 않습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D73800%26tag%3D%26nPage%3D20.html,178
제주 출력제어 11월 실적 안내,https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=73933&tag=&nPage=19,2024-12-12,"제주 출력제어 11월 실적 안내 작성일 2024/12/12 09:30 작성자 경부하기운영자 조회수 1,646 (제주) 2024년 11월 출력제어율 : 0.0% * 상기 출력제어율은 전월 계량기 현장자료 취득량 등을 바탕으로 추정한 잠정값이며, 재생에너지 입찰시장에 참여한 설비의 출력이 조절된 경우는 포함되지 않습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D73933%26tag%3D%26nPage%3D19.html,178
제주 출력제어 12월 실적 안내,https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74145&tag=&nPage=19,2025-01-15,"제주 출력제어 12월 실적 안내 작성일 2025/01/15 19:12 작성자 경부하기운영자 조회수 1,950 (제주) 2024년 12월 출력제어율 : 0.0% * 상기 출력제어율은 전월 계량기 현장자료 취득량 등을 바탕으로 추정한 잠정값이며, 재생에너지 입찰시장에 참여한 설비의 출력이 조절된 경우는 포함되지 않습니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74145%26tag%3D%26nPage%3D19.html,178
제주 출력제어 사전공지 시간변경 알림,https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74933&tag=&nPage=11,2025-04-21,"제주 출력제어 사전공지 시간변경 알림 작성일 2025/04/21 15:34 작성자 경부하기운영자 조회수 1,583 계통평가세부운영규정 개정('25.4월)에 따라 하루전 재생에너지 출력제어 발생 예상 시 사전공지 시간을 기존 ""하루전 18시까지""에서 ""하루전 20시까지""로 변경되었음을 알려드립니다.",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74933%26tag%3D%26nPage%3D11.html,166
제주 출력제어 실적 안내 [2024년 11월 17일(일)-출력제어 없음],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=73811&tag=&nPage=20,2024-11-17,"제주 출력제어 실적 안내 [2024년 11월 17일(일)-출력제어 없음] 작성일 2024/11/18 09:14 작성자 경부하기운영자 조회수 1,389 기상 및 전력수요 변동 등으로 해당일 전망된 비중앙급전발전기 출력제어를 모두 취소하였음을 알려드립니다. o 수급실적 : 최대수요 701MW(19시), 최소수요 513MW(13시)",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D73811%26tag%3D%26nPage%3D20.html,183
제주 출력제어 실적 안내 [2024년 11월 5일(화)-출력제어 없음],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=73750&tag=&nPage=20,2024-11-05,"제주 출력제어 실적 안내 [2024년 11월 5일(화)-출력제어 없음] 작성일 2024/11/06 09:51 작성자 경부하기운영자 조회수 1,290 기상 및 전력수요 변동 등으로 해당일 전망된 비중앙급전발전기 출력제어를 모두 취소하였음을 알려드립니다. o 수급실적 : 최대수요 728MW(19시), 최소수요 515MW(5시)",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D73750%26tag%3D%26nPage%3D20.html,181
제주 출력제어 실적 안내 [2024년 11월 6일(수)-출력제어 없음],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=73759&tag=&nPage=20,2024-11-06,"제주 출력제어 실적 안내 [2024년 11월 6일(수)-출력제어 없음] 작성일 2024/11/07 09:40 작성자 경부하기운영자 조회수 2,401 기상 및 전력수요 변동 등으로 해당일 전망된 비중앙급전발전기 출력제어를 모두 취소하였음을 알려드립니다. o 수급실적 : 최대수요 733MW(19시), 최소수요 515MW(4시)",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D73759%26tag%3D%26nPage%3D20.html,181
제주 출력제어 실적 안내 [2025년 2월 18일(화)-출력제어 없음],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74344&tag=&nPage=18,2025-02-18,"제주 출력제어 실적 안내 [2025년 2월 18일(화)-출력제어 없음] 작성일 2025/02/19 09:40 작성자 경부하기운영자 조회수 1,240 기상 및 전력수요 변동 등으로 해당일 전망된 비중앙급전발전기 출력제어를 모두 취소하였음을 알려드립니다. o 수급실적 : 최대수요 982MW(20시), 최소수요 691MW(13시)",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74344%26tag%3D%26nPage%3D18.html,182
제주 출력제어 실적 안내 [2025년 2월 19일(수)-출력제어 없음],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74361&tag=&nPage=17,2025-02-19,"제주 출력제어 실적 안내 [2025년 2월 19일(수)-출력제어 없음] 작성일 2025/02/20 09:12 작성자 경부하기운영자 조회수 1,508 기상 및 전력수요 변동 등으로 해당일 전망된 비중앙급전발전기 출력제어를 모두 취소하였음을 알려드립니다. o 수급실적 : 최대수요 997MW(20시), 최소수요 705MW(14시)",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74361%26tag%3D%26nPage%3D17.html,182
제주 출력제어 실적 안내 [2025년 2월 26일(수)-출력제어 없음],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74527&tag=&nPage=17,2025-02-26,"제주 출력제어 실적 안내 [2025년 2월 26일(수)-출력제어 없음] 작성일 2025/02/27 17:02 작성자 경부하기운영자 조회수 1,533 기상 및 전력수요 변동 등으로 해당일 전망된 비중앙급전발전기 출력제어를 모두 취소하였음을 알려드립니다. o 수급실적 : 최대수요 918MW(20시), 최소수요 642MW(13시)",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74527%26tag%3D%26nPage%3D17.html,182
제주 출력제어 실적 안내 [2025년 3월 21일(금)-출력제어 없음],https://www.kpx.or.kr/board.es?mid=a10109050000&bid=0216&act=view&list_no=74651&tag=&nPage=16,2025-03-21,"제주 출력제어 실적 안내 [2025년 3월 21일(금)-출력제어 없음] 작성일 2025/03/22 13:29 작성자 경부하기운영자 조회수 1,247 기상 및 전력수요 변동 등으로 해당일 전망된 비중앙급전발전기 출력제어를 모두 취소하였음을 알려드립니다. o 수급실적 : 최대수요 806MW(20시), 최소수요 590MW(13시)",data/raw/kpx_notice_archives/https%3A%2F%2Fwww.kpx.or.kr%2Fboard.es%3Fmid%3Da10109050000%26bid%3D0216%26act%3Dview%26list_no%3D74651%26tag%3D%26nPage%3D16.html,182
