date,hour,economic_dr_bid_count,peak_dr_bid_count,dust_dr_bid_count,economic_dr_award_count,peak_dr_award_count,dust_dr_award_count
2021-06-17,4,3,0,0,0,0,0
2021-06-17,5,3,0,0,0,0,0
2021-06-17,6,3,0,0,0,0,0
2021-06-17,7,4,0,0,1,0,0
2021-06-17,8,5,0,0,5,0,0
2021-06-17,9,6,0,0,6,0,0
2021-06-17,10,8,0,0,8,0,0
2021-06-17,11,10,0,0,10,0,0
2021-06-17,12,9,0,0,9,0,0
2021-06-17,13,5,0,0,0,0,0
2021-06-17,14,10,0,0,9,0,0
2021-06-17,15,7,0,0,7,0,0
2021-06-17,16,8,0,0,8,0,0
2021-06-17,17,10,0,0,10,0,0
2021-06-17,18,6,0,0,6,0,0
2021-06-17,19,4,0,0,4,0,0
2021-06-17,20,3,0,0,3,0,0
2021-06-17,21,3,0,0,3,0,0
2021-06-17,22,3,0,0,3,0,0
2021-06-17,23,2,0,0,0,0,0
2021-06-17,24,3,0,0,0,0,0
2021-06-18,1,3,0,0,0,0,0
2021-06-18,2,2,0,0,0,0,0
2021-06-18,3,3,0,0,0,0,0
2021-06-18,4,4,0,0,0,0,0
2021-06-18,5,4,0,0,0,0,0
2021-06-18,6,5,0,0,0,0,0
2021-06-18,7,9,0,0,0,0,0
2021-06-18,8,9,0,0,6,0,0
2021-06-18,9,13,0,0,0,0,0
2021-06-18,10,14,0,0,14,0,0
2021-06-18,11,13,0,0,13,0,0
2021-06-18,12,12,0,0,12,0,0
2021-06-18,13,5,0,0,0,0,0
2021-06-18,14,14,0,0,13,0,0
2021-06-18,15,14,0,0,14,0,0
2021-06-18,16,15,0,0,14,0,0
2021-06-18,17,14,0,0,14,0,0
2021-06-18,18,11,0,0,11,0,0
2021-06-18,19,12,0,0,12,0,0
2021-06-18,20,12,0,0,12,0,0
2021-06-18,21,12,0,0,12,0,0
2021-06-18,22,11,0,0,0,0,0
2021-06-18,23,10,0,0,0,0,0
2021-06-18,24,10,0,0,8,0,0
2021-06-19,1,0,0,0,0,0,0
2021-06-19,2,0,0,0,0,0,0
2021-06-19,3,0,0,0,0,0,0
2021-06-19,4,0,0,0,0,0,0
2021-06-19,5,0,0,0,0,0,0
2021-06-19,6,0,0,0,0,0,0
2021-06-19,7,0,0,0,0,0,0
2021-06-19,8,0,0,0,0,0,0
2021-06-19,9,0,0,0,0,0,0
2021-06-19,10,0,0,0,0,0,0
2021-06-19,11,0,0,0,0,0,0
2021-06-19,12,0,0,0,0,0,0
2021-06-19,13,0,0,0,0,0,0
2021-06-19,14,0,0,0,0,0,0
2021-06-19,15,0,0,0,0,0,0
2021-06-19,16,0,0,0,0,0,0
2021-06-19,17,0,0,0,0,0,0
2021-06-19,18,0,0,0,0,0,0
2021-06-19,19,0,0,0,0,0,0
2021-06-19,20,0,0,0,0,0,0
2021-06-19,21,0,0,0,0,0,0
2021-06-19,22,0,0,0,0,0,0
2021-06-19,23,0,0,0,0,0,0
2021-06-19,24,0,0,0,0,0,0
2021-06-20,1,0,0,0,0,0,0
2021-06-20,2,0,0,0,0,0,0
2021-06-20,3,0,0,0,0,0,0
2021-06-20,4,0,0,0,0,0,0
2021-06-20,5,0,0,0,0,0,0
2021-06-20,6,0,0,0,0,0,0
2021-06-20,7,0,0,0,0,0,0
2021-06-20,8,0,0,0,0,0,0
2021-06-20,9,0,0,0,0,0,0
2021-06-20,10,0,0,0,0,0,0
2021-06-20,11,0,0,0,0,0,0
2021-06-20,12,0,0,0,0,0,0
2021-06-20,13,0,0,0,0,0,0
2021-06-20,14,0,0,0,0,0,0
2021-06-20,15,0,0,0,0,0,0
2021-06-20,16,0,0,0,0,0,0
2021-06-20,17,0,0,0,0,0,0
2021-06-20,18,0,0,0,0,0,0
2021-06-20,19,0,0,0,0,0,0
2021-06-20,20,0,0,0,0,0,0
2021-06-20,21,0,0,0,0,0,0
2021-06-20,22,0,0,0,0,0,0
2021-06-20,23,0,0,0,0,0,0
2021-06-20,24,0,0,0,0,0,0
2021-06-21,1,11,0,0,2,0,0
2021-06-21,2,10,0,0,0,0,0
2021-06-21,3,10,0,0,0,0,0
2021-06-21,4,7,0,0,0,0,0
2021-06-21,5,10,0,0,0,0,0
2021-06-21,6,9,0,0,0,0,0
2021-06-21,7,8,0,0,0,0,0
2021-06-21,8,8,0,0,6,0,0
2021-06-21,9,10,0,0,0,0,0
2021-06-21,10,9,0,0,8,0,0
2021-06-21,11,8,0,0,7,0,0
2021-06-21,12,7,0,0,7,0,0
2021-06-21,13,8,0,0,0,0,0
2021-06-21,14,8,0,0,8,0,0
2021-06-21,15,8,0,0,8,0,0
2021-06-21,16,8,0,0,8,0,0
2021-06-21,17,7,0,0,7,0,0
2021-06-21,18,7,0,0,6,0,0
2021-06-21,19,6,0,0,6,0,0
2021-06-21,20,6,0,0,6,0,0
2021-06-21,21,6,0,0,6,0,0
2021-06-21,22,5,0,0,4,0,0
2021-06-21,23,6,0,0,3,0,0
2021-06-21,24,6,0,0,5,0,0
2021-06-22,1,6,0,0,0,0,0
2021-06-22,2,5,0,0,0,0,0
2021-06-22,3,5,0,0,0,0,0
2021-06-22,4,5,0,0,0,0,0
2021-06-22,5,5,0,0,0,0,0
2021-06-22,6,4,0,0,0,0,0
2021-06-22,7,4,0,0,0,0,0
2021-06-22,8,6,0,0,0,0,0
2021-06-22,9,9,0,0,3,0,0
2021-06-22,10,10,0,0,7,0,0
2021-06-22,11,12,0,0,12,0,0
2021-06-22,12,10,0,0,9,0,0
2021-06-22,13,6,0,0,0,0,0
2021-06-22,14,12,0,0,11,0,0
2021-06-22,15,11,0,0,11,0,0
2021-06-22,16,11,0,0,11,0,0
2021-06-22,17,11,0,0,9,0,0
2021-06-22,18,9,0,0,4,0,0
2021-06-22,19,8,0,0,0,0,0
2021-06-22,20,7,0,0,6,0,0
2021-06-22,21,6,0,0,6,0,0
2021-06-22,22,5,0,0,0,0,0
2021-06-22,23,5,0,0,0,0,0
2021-06-22,24,6,0,0,0,0,0
2021-06-23,1,4,0,0,0,0,0
2021-06-23,2,3,0,0,0,0,0
2021-06-23,3,4,0,0,0,0,0
2021-06-23,4,4,0,0,0,0,0
2021-06-23,5,4,0,0,0,0,0
2021-06-23,6,4,0,0,0,0,0
2021-06-23,7,3,0,0,0,0,0
2021-06-23,8,3,0,0,0,0,0
2021-06-23,9,8,0,0,0,0,0
2021-06-23,10,9,0,0,0,0,0
2021-06-23,11,11,0,0,0,0,0
2021-06-23,12,10,0,0,0,0,0
2021-06-23,13,6,0,0,0,0,0
2021-06-23,14,11,0,0,0,0,0
2021-06-23,15,11,0,0,0,0,0
2021-06-23,16,10,0,0,2,0,0
2021-06-23,17,11,0,0,11,0,0
2021-06-23,18,10,0,0,0,0,0
2021-06-23,19,8,0,0,0,0,0
2021-06-23,20,6,0,0,0,0,0
2021-06-23,21,4,0,0,0,0,0
2021-06-23,22,4,0,0,0,0,0
2021-06-23,23,4,0,0,0,0,0
2021-06-23,24,4,0,0,0,0,0
2021-06-24,1,1,0,0,0,0,0
2021-06-24,2,1,0,0,1,0,0
2021-06-24,3,1,0,0,0,0,0
2021-06-24,4,1,0,0,0,0,0
2021-06-24,5,1,0,0,0,0,0
2021-06-24,6,2,0,0,0,0,0
2021-06-24,7,3,0,0,2,0,0
2021-06-24,8,4,0,0,2,0,0
2021-06-24,9,8,0,0,8,0,0
2021-06-24,10,10,0,0,10,0,0
2021-06-24,11,10,0,0,9,0,0
2021-06-24,12,8,0,0,7,0,0
2021-06-24,13,4,0,0,0,0,0
2021-06-24,14,7,0,0,7,0,0
2021-06-24,15,8,0,0,8,0,0
2021-06-24,16,7,0,0,7,0,0
2021-06-24,17,8,0,0,8,0,0
2021-06-24,18,8,0,0,8,0,0
2021-06-24,19,7,0,0,7,0,0
2021-06-24,20,6,0,0,6,0,0
2021-06-24,21,6,0,0,6,0,0
2021-06-24,22,6,0,0,5,0,0
2021-06-24,23,6,0,0,4,0,0
2021-06-24,24,5,0,0,0,0,0
2021-06-25,1,2,0,0,0,0,0
2021-06-25,2,2,0,0,0,0,0
2021-06-25,3,2,0,0,0,0,0
2021-06-25,4,2,0,0,0,0,0
2021-06-25,5,2,0,0,0,0,0
2021-06-25,6,5,0,0,0,0,0
2021-06-25,7,8,0,0,0,0,0
2021-06-25,8,11,0,0,0,0,0
2021-06-25,9,13,0,0,1,0,0
2021-06-25,10,18,0,0,13,0,0
2021-06-25,11,15,0,0,12,0,0
2021-06-25,12,14,0,0,13,0,0
2021-06-25,13,6,0,0,0,0,0
2021-06-25,14,14,0,0,13,0,0
2021-06-25,15,14,0,0,13,0,0
2021-06-25,16,13,0,0,12,0,0
2021-06-25,17,12,0,0,12,0,0
2021-06-25,18,13,0,0,12,0,0
2021-06-25,19,13,0,0,12,0,0
2021-06-25,20,12,0,0,11,0,0
2021-06-25,21,12,0,0,10,0,0
2021-06-25,22,11,0,0,4,0,0
2021-06-25,23,11,0,0,8,0,0
2021-06-25,24,10,0,0,0,0,0
2021-06-26,1,0,0,0,0,0,0
2021-06-26,2,0,0,0,0,0,0
2021-06-26,3,0,0,0,0,0,0
2021-06-26,4,0,0,0,0,0,0
2021-06-26,5,0,0,0,0,0,0
2021-06-26,6,0,0,0,0,0,0
2021-06-26,7,0,0,0,0,0,0
2021-06-26,8,0,0,0,0,0,0
2021-06-26,9,0,0,0,0,0,0
2021-06-26,10,0,0,0,0,0,0
2021-06-26,11,0,0,0,0,0,0
2021-06-26,12,0,0,0,0,0,0
2021-06-26,13,0,0,0,0,0,0
2021-06-26,14,0,0,0,0,0,0
2021-06-26,15,0,0,0,0,0,0
2021-06-26,16,0,0,0,0,0,0
2021-06-26,17,0,0,0,0,0,0
2021-06-26,18,0,0,0,0,0,0
2021-06-26,19,0,0,0,0,0,0
2021-06-26,20,0,0,0,0,0,0
2021-06-26,21,0,0,0,0,0,0
2021-06-26,22,0,0,0,0,0,0
2021-06-26,23,0,0,0,0,0,0
2021-06-26,24,0,0,0,0,0,0
2021-06-27,1,0,0,0,0,0,0
2021-06-27,2,0,0,0,0,0,0
2021-06-27,3,0,0,0,0,0,0
2021-06-27,4,0,0,0,0,0,0
2021-06-27,5,0,0,0,0,0,0
2021-06-27,6,0,0,0,0,0,0
2021-06-27,7,0,0,0,0,0,0
2021-06-27,8,0,0,0,0,0,0
2021-06-27,9,0,0,0,0,0,0
2021-06-27,10,0,0,0,0,0,0
2021-06-27,11,0,0,0,0,0,0
2021-06-27,12,0,0,0,0,0,0
2021-06-27,13,0,0,0,0,0,0
2021-06-27,14,0,0,0,0,0,0
2021-06-27,15,0,0,0,0,0,0
2021-06-27,16,0,0,0,0,0,0
2021-06-27,17,0,0,0,0,0,0
2021-06-27,18,0,0,0,0,0,0
2021-06-27,19,0,0,0,0,0,0
2021-06-27,20,0,0,0,0,0,0
2021-06-27,21,0,0,0,0,0,0
2021-06-27,22,0,0,0,0,0,0
2021-06-27,23,0,0,0,0,0,0
2021-06-27,24,0,0,0,0,0,0
2021-06-28,1,9,0,0,0,0,0
2021-06-28,2,9,0,0,3,0,0
2021-06-28,3,9,0,0,5,0,0
2021-06-28,4,5,0,0,0,0,0
2021-06-28,5,8,0,0,0,0,0
2021-06-28,6,7,0,0,0,0,0
2021-06-28,7,6,0,0,0,0,0
2021-06-28,8,9,0,0,9,0,0
2021-06-28,9,9,0,0,8,0,0
2021-06-28,10,14,0,0,13,0,0
2021-06-28,11,15,0,0,15,0,0
2021-06-28,12,16,0,0,16,0,0
2021-06-28,13,12,0,0,0,0,0
2021-06-28,14,14,0,0,14,0,0
2021-06-28,15,14,0,0,14,0,0
2021-06-28,16,14,0,0,14,0,0
2021-06-28,17,12,0,0,12,0,0
2021-06-28,18,12,0,0,12,0,0
2021-06-28,19,10,0,0,10,0,0
2021-06-28,20,10,0,0,10,0,0
2021-06-28,21,9,0,0,9,0,0
2021-06-28,22,9,0,0,6,0,0
2021-06-28,23,8,0,0,3,0,0
2021-06-28,24,6,0,0,0,0,0
2021-06-29,1,5,0,0,4,0,0
2021-06-29,2,5,0,0,0,0,0
2021-06-29,3,4,0,0,0,0,0
2021-06-29,4,4,0,0,0,0,0
2021-06-29,5,3,0,0,0,0,0
2021-06-29,6,5,0,0,3,0,0
2021-06-29,7,5,0,0,1,0,0
2021-06-29,8,8,0,0,2,0,0
2021-06-29,9,8,0,0,5,0,0
2021-06-29,10,9,0,0,7,0,0
2021-06-29,11,11,0,0,11,0,0
2021-06-29,12,11,0,0,10,0,0
2021-06-29,13,7,0,0,0,0,0
2021-06-29,14,10,0,0,10,0,0
2021-06-29,15,9,0,0,9,0,0
2021-06-29,16,9,0,0,9,0,0
2021-06-29,17,10,0,0,10,0,0
2021-06-29,18,6,0,0,5,0,0
2021-06-29,19,4,0,0,4,0,0
2021-06-29,20,3,0,0,3,0,0
2021-06-29,21,3,0,0,3,0,0
2021-06-29,22,4,0,0,0,0,0
2021-06-29,23,4,0,0,0,0,0
2021-06-29,24,3,0,0,1,0,0
2021-06-30,1,3,0,0,3,0,0
2021-06-30,2,3,0,0,1,0,0
2021-06-30,3,3,0,0,2,0,0
2021-06-30,4,3,0,0,0,0,0
2021-06-30,5,3,0,0,0,0,0
2021-06-30,6,4,0,0,0,0,0
2021-06-30,7,5,0,0,4,0,0
2021-06-30,8,9,0,0,3,0,0
2021-06-30,9,10,0,0,2,0,0
2021-06-30,10,10,0,0,10,0,0
2021-06-30,11,10,0,0,10,0,0
2021-06-30,12,10,0,0,10,0,0
2021-06-30,13,6,0,0,0,0,0
2021-06-30,14,10,0,0,10,0,0
2021-06-30,15,8,0,0,8,0,0
2021-06-30,16,9,0,0,9,0,0
2021-06-30,17,12,0,0,12,0,0
2021-06-30,18,13,0,0,13,0,0
2021-06-30,19,13,0,0,13,0,0
2021-06-30,20,12,0,0,12,0,0
2021-06-30,21,8,0,0,8,0,0
2021-06-30,22,7,0,0,5,0,0
2021-06-30,23,7,0,0,0,0,0
2021-06-30,24,5,0,0,5,0,0
2021-07-01,1,4,0,0,0,0,0
2021-07-01,2,4,0,0,0,0,0
2021-07-01,3,4,0,0,0,0,0
2021-07-01,4,4,0,0,0,0,0
2021-07-01,5,4,0,0,0,0,0
2021-07-01,6,4,0,0,0,0,0
2021-07-01,7,4,0,0,0,0,0
2021-07-01,8,6,0,0,0,0,0
2021-07-01,9,8,0,0,0,0,0
2021-07-01,10,12,0,0,0,0,0
2021-07-01,11,13,0,0,0,0,0
2021-07-01,12,14,0,0,0,0,0
2021-07-01,13,10,0,0,0,0,0
2021-07-01,14,13,0,0,0,0,0
2021-07-01,15,13,0,0,0,0,0
2021-07-01,16,13,0,0,0,0,0
2021-07-01,17,14,0,0,10,0,0
2021-07-01,18,12,0,0,0,0,0
2021-07-01,19,11,0,0,0,0,0
2021-07-01,20,9,0,0,0,0,0
2021-07-01,21,7,0,0,0,0,0
2021-07-01,22,6,0,0,0,0,0
2021-07-01,23,6,0,0,0,0,0
2021-07-01,24,4,0,0,0,0,0
2021-07-02,1,2,0,0,0,0,0
2021-07-02,2,2,0,0,0,0,0
2021-07-02,3,2,0,0,0,0,0
2021-07-02,4,2,0,0,0,0,0
2021-07-02,5,2,0,0,0,0,0
2021-07-02,6,2,0,0,0,0,0
2021-07-02,7,4,0,0,0,0,0
2021-07-02,8,6,0,0,0,0,0
2021-07-02,9,11,0,0,0,0,0
2021-07-02,10,15,0,0,0,0,0
2021-07-02,11,15,0,0,2,0,0
2021-07-02,12,13,0,0,2,0,0
2021-07-02,13,10,0,0,0,0,0
2021-07-02,14,14,0,0,0,0,0
2021-07-02,15,14,0,0,0,0,0
2021-07-02,16,15,0,0,0,0,0
2021-07-02,17,14,0,0,14,0,0
2021-07-02,18,10,0,0,0,0,0
2021-07-02,19,12,0,0,0,0,0
2021-07-02,20,10,0,0,0,0,0
2021-07-02,21,11,0,0,0,0,0
2021-07-02,22,11,0,0,0,0,0
2021-07-02,23,11,0,0,0,0,0
2021-07-02,24,10,0,0,0,0,0
2021-07-03,1,0,0,0,0,0,0
2021-07-03,2,0,0,0,0,0,0
2021-07-03,3,0,0,0,0,0,0
2021-07-03,4,0,0,0,0,0,0
2021-07-03,5,0,0,0,0,0,0
2021-07-03,6,0,0,0,0,0,0
2021-07-03,7,0,0,0,0,0,0
2021-07-03,8,0,0,0,0,0,0
2021-07-03,9,0,0,0,0,0,0
2021-07-03,10,0,0,0,0,0,0
2021-07-03,11,0,0,0,0,0,0
2021-07-03,12,0,0,0,0,0,0
2021-07-03,13,0,0,0,0,0,0
2021-07-03,14,0,0,0,0,0,0
2021-07-03,15,0,0,0,0,0,0
2021-07-03,16,0,0,0,0,0,0
2021-07-03,17,0,0,0,0,0,0
2021-07-03,18,0,0,0,0,0,0
2021-07-03,19,0,0,0,0,0,0
2021-07-03,20,0,0,0,0,0,0
2021-07-03,21,0,0,0,0,0,0
2021-07-03,22,0,0,0,0,0,0
2021-07-03,23,0,0,0,0,0,0
2021-07-03,24,0,0,0,0,0,0
2021-07-04,1,0,0,0,0,0,0
2021-07-04,2,0,0,0,0,0,0
2021-07-04,3,0,0,0,0,0,0
2021-07-04,4,0,0,0,0,0,0
2021-07-04,5,0,0,0,0,0,0
2021-07-04,6,0,0,0,0,0,0
2021-07-04,7,0,0,0,0,0,0
2021-07-04,8,0,0,0,0,0,0
2021-07-04,9,0,0,0,0,0,0
2021-07-04,10,0,0,0,0,0,0
2021-07-04,11,0,0,0,0,0,0
2021-07-04,12,0,0,0,0,0,0
2021-07-04,13,0,0,0,0,0,0
2021-07-04,14,0,0,0,0,0,0
2021-07-04,15,0,0,0,0,0,0
2021-07-04,16,0,0,0,0,0,0
2021-07-04,17,0,0,0,0,0,0
2021-07-04,18,0,0,0,0,0,0
2021-07-04,19,0,0,0,0,0,0
2021-07-04,20,0,0,0,0,0,0
2021-07-04,21,0,0,0,0,0,0
2021-07-04,22,0,0,0,0,0,0
2021-07-04,23,0,0,0,0,0,0
2021-07-04,24,0,0,0,0,0,0
2021-07-05,1,11,0,0,0,0,0
2021-07-05,2,11,0,0,0,0,0
2021-07-05,3,11,0,0,0,0,0
2021-07-05,4,8,0,0,0,0,0
2021-07-05,5,11,0,0,0,0,0
2021-07-05,6,10,0,0,0,0,0
2021-07-05,7,13,0,0,0,0,0
2021-07-05,8,11,0,0,0,0,0
2021-07-05,9,10,0,0,0,0,0
2021-07-05,10,11,0,0,0,0,0
2021-07-05,11,10,0,0,0,0,0
2021-07-05,12,9,0,0,2,0,0
2021-07-05,13,8,0,0,0,0,0
2021-07-05,14,10,0,0,0,0,0
2021-07-05,15,9,0,0,0,0,0
2021-07-05,16,8,0,0,0,0,0
2021-07-05,17,8,0,0,4,0,0
2021-07-05,18,8,0,0,0,0,0
2021-07-05,19,8,0,0,0,0,0
2021-07-05,20,8,0,0,0,0,0
2021-07-05,21,8,0,0,0,0,0
2021-07-05,22,8,0,0,0,0,0
2021-07-05,23,8,0,0,0,0,0
2021-07-05,24,5,0,0,0,0,0
2021-07-06,1,3,0,0,0,0,0
2021-07-06,2,3,0,0,0,0,0
2021-07-06,3,3,0,0,0,0,0
2021-07-06,4,3,0,0,0,0,0
2021-07-06,5,3,0,0,0,0,0
2021-07-06,6,3,0,0,0,0,0
2021-07-06,7,4,0,0,0,0,0
2021-07-06,8,6,0,0,0,0,0
2021-07-06,9,9,0,0,0,0,0
2021-07-06,10,11,0,0,0,0,0
2021-07-06,11,9,0,0,0,0,0
2021-07-06,12,9,0,0,5,0,0
2021-07-06,13,7,0,0,0,0,0
2021-07-06,14,9,0,0,0,0,0
2021-07-06,15,10,0,0,0,0,0
2021-07-06,16,9,0,0,0,0,0
2021-07-06,17,9,0,0,0,0,0
2021-07-06,18,7,0,0,0,0,0
2021-07-06,19,8,0,0,0,0,0
2021-07-06,20,5,0,0,0,0,0
2021-07-06,21,4,0,0,0,0,0
2021-07-06,22,4,0,0,0,0,0
2021-07-06,23,5,0,0,0,0,0
2021-07-06,24,4,0,0,0,0,0
2021-07-07,1,3,0,0,0,0,0
2021-07-07,2,3,0,0,0,0,0
2021-07-07,3,3,0,0,0,0,0
2021-07-07,4,3,0,0,0,0,0
2021-07-07,5,2,0,0,0,0,0
2021-07-07,6,3,0,0,0,0,0
2021-07-07,7,3,0,0,0,0,0
2021-07-07,8,7,0,0,0,0,0
2021-07-07,9,9,0,0,0,0,0
2021-07-07,10,10,0,0,0,0,0
2021-07-07,11,10,0,0,1,0,0
2021-07-07,12,9,0,0,0,0,0
2021-07-07,13,6,0,0,0,0,0
2021-07-07,14,9,0,0,0,0,0
2021-07-07,15,10,0,0,0,0,0
2021-07-07,16,11,0,0,0,0,0
2021-07-07,17,13,0,0,2,0,0
2021-07-07,18,11,0,0,0,0,0
2021-07-07,19,11,0,0,1,0,0
2021-07-07,20,6,0,0,0,0,0
2021-07-07,21,5,0,0,0,0,0
2021-07-07,22,3,0,0,0,0,0
2021-07-07,23,3,0,0,0,0,0
2021-07-07,24,2,0,0,0,0,0
2021-07-08,1,2,0,0,0,0,0
2021-07-08,2,1,0,0,0,0,0
2021-07-08,3,1,0,0,0,0,0
2021-07-08,4,1,0,0,0,0,0
2021-07-08,5,1,0,0,0,0,0
2021-07-08,6,1,0,0,0,0,0
2021-07-08,7,1,0,0,0,0,0
2021-07-08,8,1,0,0,0,0,0
2021-07-08,9,4,0,0,0,0,0
2021-07-08,10,7,0,0,1,0,0
2021-07-08,11,8,0,0,8,0,0
2021-07-08,12,9,0,0,9,0,0
2021-07-08,13,8,0,0,0,0,0
2021-07-08,14,8,0,0,1,0,0
2021-07-08,15,9,0,0,3,0,0
2021-07-08,16,9,0,0,2,0,0
2021-07-08,17,9,0,0,9,0,0
2021-07-08,18,8,0,0,0,0,0
2021-07-08,19,6,0,0,1,0,0
2021-07-08,20,5,0,0,0,0,0
2021-07-08,21,5,0,0,0,0,0
2021-07-08,22,4,0,0,0,0,0
2021-07-08,23,4,0,0,0,0,0
2021-07-08,24,4,0,0,0,0,0
2021-07-09,1,2,0,0,0,0,0
2021-07-09,2,2,0,0,0,0,0
2021-07-09,3,1,0,0,0,0,0
2021-07-09,4,1,0,0,0,0,0
2021-07-09,5,1,0,0,0,0,0
2021-07-09,6,3,0,0,0,0,0
2021-07-09,7,3,0,0,0,0,0
2021-07-09,8,8,0,0,0,0,0
2021-07-09,9,12,0,0,0,0,0
2021-07-09,10,15,0,0,0,0,0
2021-07-09,11,14,0,0,0,0,0
2021-07-09,12,14,0,0,2,0,0
2021-07-09,13,8,0,0,0,0,0
2021-07-09,14,13,0,0,0,0,0
2021-07-09,15,14,0,0,2,0,0
2021-07-09,16,16,0,0,3,0,0
2021-07-09,17,12,0,0,4,0,0
2021-07-09,18,13,0,0,0,0,0
2021-07-09,19,14,0,0,0,0,0
2021-07-09,20,14,0,0,0,0,0
2021-07-09,21,13,0,0,0,0,0
2021-07-09,22,12,0,0,0,0,0
2021-07-09,23,13,0,0,0,0,0
2021-07-09,24,12,0,0,0,0,0
2021-07-10,1,0,0,0,0,0,0
2021-07-10,2,0,0,0,0,0,0
2021-07-10,3,0,0,0,0,0,0
2021-07-10,4,0,0,0,0,0,0
2021-07-10,5,0,0,0,0,0,0
2021-07-10,6,0,0,0,0,0,0
2021-07-10,7,0,0,0,0,0,0
2021-07-10,8,0,0,0,0,0,0
2021-07-10,9,0,0,0,0,0,0
2021-07-10,10,0,0,0,0,0,0
2021-07-10,11,0,0,0,0,0,0
2021-07-10,12,0,0,0,0,0,0
2021-07-10,13,0,0,0,0,0,0
2021-07-10,14,0,0,0,0,0,0
2021-07-10,15,0,0,0,0,0,0
2021-07-10,16,0,0,0,0,0,0
2021-07-10,17,0,0,0,0,0,0
2021-07-10,18,0,0,0,0,0,0
2021-07-10,19,0,0,0,0,0,0
2021-07-10,20,0,0,0,0,0,0
2021-07-10,21,0,0,0,0,0,0
2021-07-10,22,0,0,0,0,0,0
2021-07-10,23,0,0,0,0,0,0
2021-07-10,24,0,0,0,0,0,0
2021-07-11,1,0,0,0,0,0,0
2021-07-11,2,0,0,0,0,0,0
2021-07-11,3,0,0,0,0,0,0
2021-07-11,4,0,0,0,0,0,0
2021-07-11,5,0,0,0,0,0,0
2021-07-11,6,0,0,0,0,0,0
2021-07-11,7,0,0,0,0,0,0
2021-07-11,8,0,0,0,0,0,0
2021-07-11,9,0,0,0,0,0,0
2021-07-11,10,0,0,0,0,0,0
2021-07-11,11,0,0,0,0,0,0
2021-07-11,12,0,0,0,0,0,0
2021-07-11,13,0,0,0,0,0,0
2021-07-11,14,0,0,0,0,0,0
2021-07-11,15,0,0,0,0,0,0
2021-07-11,16,0,0,0,0,0,0
2021-07-11,17,0,0,0,0,0,0
2021-07-11,18,0,0,0,0,0,0
2021-07-11,19,0,0,0,0,0,0
2021-07-11,20,0,0,0,0,0,0
2021-07-11,21,0,0,0,0,0,0
2021-07-11,22,0,0,0,0,0,0
2021-07-11,23,0,0,0,0,0,0
2021-07-11,24,0,0,0,0,0,0
2021-07-12,1,9,0,0,0,0,0
2021-07-12,2,9,0,0,0,0,0
2021-07-12,3,9,0,0,0,0,0
2021-07-12,4,6,0,0,0,0,0
2021-07-12,5,9,0,0,0,0,0
2021-07-12,6,8,0,0,0,0,0
2021-07-12,7,8,0,0,0,0,0
2021-07-12,8,8,0,0,0,0,0
2021-07-12,9,11,0,0,0,0,0
2021-07-12,10,14,0,0,0,0,0
2021-07-12,11,12,0,0,12,0,0
2021-07-12,12,13,0,0,13,0,0
2021-07-12,13,11,0,0,0,0,0
2021-07-12,14,12,0,0,11,0,0
2021-07-12,15,11,0,0,3,0,0
2021-07-12,16,10,0,0,10,0,0
2021-07-12,17,12,0,0,11,0,0
2021-07-12,18,10,0,0,9,0,0
2021-07-12,19,10,0,0,9,0,0
2021-07-12,20,10,0,0,6,0,0
2021-07-12,21,8,0,0,4,0,0
2021-07-12,22,9,0,0,0,0,0
2021-07-12,23,9,0,0,0,0,0
2021-07-12,24,6,0,0,0,0,0
2021-07-13,1,4,0,0,0,0,0
2021-07-13,2,4,0,0,0,0,0
2021-07-13,3,4,0,0,0,0,0
2021-07-13,4,4,0,0,0,0,0
2021-07-13,5,4,0,0,0,0,0
2021-07-13,6,4,0,0,1,0,0
2021-07-13,7,5,0,0,0,0,0
2021-07-13,8,5,0,0,0,0,0
2021-07-13,9,7,0,0,0,0,0
2021-07-13,10,11,0,0,5,0,0
2021-07-13,11,10,0,0,9,0,0
2021-07-13,12,10,0,0,10,0,0
2021-07-13,13,7,0,0,0,0,0
2021-07-13,14,11,0,0,11,0,0
2021-07-13,15,10,0,0,10,0,0
2021-07-13,16,10,0,0,8,0,0
2021-07-13,17,9,0,0,9,0,0
2021-07-13,18,7,0,0,6,0,0
2021-07-13,19,6,0,0,6,0,0
2021-07-13,20,6,0,0,3,0,0
2021-07-13,21,6,0,0,0,0,0
2021-07-13,22,5,0,0,0,0,0
2021-07-13,23,5,0,0,0,0,0
2021-07-13,24,4,0,0,0,0,0
2021-07-14,1,2,0,0,0,0,0
2021-07-14,2,2,0,0,0,0,0
2021-07-14,3,2,0,0,0,0,0
2021-07-14,4,2,0,0,0,0,0
2021-07-14,5,2,0,0,0,0,0
2021-07-14,6,2,0,0,0,0,0
2021-07-14,7,2,0,0,0,0,0
2021-07-14,8,5,0,0,0,0,0
2021-07-14,9,10,0,0,0,0,0
2021-07-14,10,13,0,0,0,0,0
2021-07-14,11,11,0,0,10,0,0
2021-07-14,12,11,0,0,11,0,0
2021-07-14,13,8,0,0,0,0,0
2021-07-14,14,12,0,0,12,0,0
2021-07-14,15,12,0,0,12,0,0
2021-07-14,16,12,0,0,12,0,0
2021-07-14,17,15,0,0,15,0,0
2021-07-14,18,13,0,0,13,0,0
