날짜,시간,경제성DR입찰건수,피크수요입찰건수,미세먼지입찰건수,경제성DR낙찰건수,피크수요낙찰건수,미세먼지낙찰건수
2021-08-11,19,16,0,0,16,0,0
2021-08-11,20,14,0,0,14,0,0
2021-08-11,21,13,3,0,2,0,0
2021-08-11,22,12,0,0,0,0,0
2021-08-11,23,11,0,0,0,0,0
2021-08-11,24,11,0,0,0,0,0
2021-08-12,01,10,0,0,0,0,0
2021-08-12,02,10,0,0,0,0,0
2021-08-12,03,10,0,0,0,0,0
2021-08-12,04,8,0,0,0,0,0
2021-08-12,05,10,0,0,4,0,0
2021-08-12,06,10,0,0,0,0,0
2021-08-12,07,11,2,0,3,0,0
2021-08-12,08,9,2,0,2,0,0
2021-08-12,09,14,4,0,0,0,0
2021-08-12,10,15,3,0,4,0,0
2021-08-12,11,15,0,0,15,0,0
2021-08-12,12,16,0,0,15,0,0
2021-08-12,13,10,0,0,7,0,0
2021-08-12,14,17,0,0,17,0,0
2021-08-12,15,17,0,0,17,0,0
2021-08-12,16,15,0,0,15,0,0
2021-08-12,17,16,0,0,16,0,0
2021-08-12,18,15,0,0,15,0,0
2021-08-12,19,13,0,0,13,0,0
2021-08-12,20,14,0,0,14,0,0
2021-08-12,21,13,6,0,0,0,0
2021-08-12,22,12,0,0,8,0,0
2021-08-12,23,10,0,0,8,0,0
2021-08-12,24,10,0,0,0,0,0
2021-08-13,01,7,0,0,0,0,0
2021-08-13,02,8,0,0,0,0,0
2021-08-13,03,8,0,0,0,0,0
2021-08-13,04,7,0,0,0,0,0
2021-08-13,05,8,0,0,1,0,0
2021-08-13,06,9,0,0,0,0,0
2021-08-13,07,11,4,0,3,0,0
2021-08-13,08,11,5,0,0,0,0
2021-08-13,09,15,6,0,0,0,0
2021-08-13,10,16,5,0,2,0,0
2021-08-13,11,17,6,0,1,0,0
2021-08-13,12,18,1,0,14,0,0
2021-08-13,13,14,0,0,0,0,0
2021-08-13,14,19,7,0,0,0,0
2021-08-13,15,20,6,0,3,0,0
2021-08-13,16,18,0,0,18,0,0
2021-08-13,17,15,0,0,15,0,0
2021-08-13,18,16,6,0,2,0,0
2021-08-13,19,13,6,0,0,0,0
2021-08-13,20,13,6,0,0,0,0
2021-08-13,21,12,5,0,0,0,0
2021-08-13,22,12,0,0,0,0,0
2021-08-13,23,10,0,0,1,0,0
2021-08-13,24,10,0,0,0,0,0
2021-08-14,01,0,0,0,0,0,0
2021-08-14,02,0,0,0,0,0,0
2021-08-14,03,0,0,0,0,0,0
2021-08-14,04,0,0,0,0,0,0
2021-08-14,05,0,0,0,0,0,0
2021-08-14,06,0,0,0,0,0,0
2021-08-14,07,0,0,0,0,0,0
2021-08-14,08,0,0,0,0,0,0
2021-08-14,09,0,0,0,0,0,0
2021-08-14,10,0,0,0,0,0,0
2021-08-14,11,0,0,0,0,0,0
2021-08-14,12,0,0,0,0,0,0
2021-08-14,13,0,0,0,0,0,0
2021-08-14,14,0,0,0,0,0,0
2021-08-14,15,0,0,0,0,0,0
2021-08-14,16,0,0,0,0,0,0
2021-08-14,17,0,0,0,0,0,0
2021-08-14,18,0,0,0,0,0,0
2021-08-14,19,0,0,0,0,0,0
2021-08-14,20,0,0,0,0,0,0
2021-08-14,21,0,0,0,0,0,0
2021-08-14,22,0,0,0,0,0,0
2021-08-14,23,0,0,0,0,0,0
2021-08-14,24,0,0,0,0,0,0
2021-08-15,01,0,0,0,0,0,0
2021-08-15,02,0,0,0,0,0,0
2021-08-15,03,0,0,0,0,0,0
2021-08-15,04,0,0,0,0,0,0
2021-08-15,05,0,0,0,0,0,0
2021-08-15,06,0,0,0,0,0,0
2021-08-15,07,0,0,0,0,0,0
2021-08-15,08,0,0,0,0,0,0
2021-08-15,09,0,0,0,0,0,0
2021-08-15,10,0,0,0,0,0,0
2021-08-15,11,0,0,0,0,0,0
2021-08-15,12,0,0,0,0,0,0
2021-08-15,13,0,0,0,0,0,0
2021-08-15,14,0,0,0,0,0,0
2021-08-15,15,0,0,0,0,0,0
2021-08-15,16,0,0,0,0,0,0
2021-08-15,17,0,0,0,0,0,0
2021-08-15,18,0,0,0,0,0,0
2021-08-15,19,0,0,0,0,0,0
2021-08-15,20,0,0,0,0,0,0
2021-08-15,21,0,0,0,0,0,0
2021-08-15,22,0,0,0,0,0,0
2021-08-15,23,0,0,0,0,0,0
2021-08-15,24,0,0,0,0,0,0
2021-08-16,01,0,0,0,0,0,0
2021-08-16,02,0,0,0,0,0,0
2021-08-16,03,0,0,0,0,0,0
2021-08-16,04,0,0,0,0,0,0
2021-08-16,05,0,0,0,0,0,0
2021-08-16,06,0,0,0,0,0,0
2021-08-16,07,0,0,0,0,0,0
2021-08-16,08,0,0,0,0,0,0
2021-08-16,09,0,0,0,0,0,0
2021-08-16,10,0,0,0,0,0,0
2021-08-16,11,0,0,0,0,0,0
2021-08-16,12,0,0,0,0,0,0
2021-08-16,13,0,0,0,0,0,0
2021-08-16,14,0,0,0,0,0,0
2021-08-16,15,0,0,0,0,0,0
2021-08-16,16,0,0,0,0,0,0
2021-08-16,17,0,0,0,0,0,0
2021-08-16,18,0,0,0,0,0,0
2021-08-16,19,0,0,0,0,0,0
2021-08-16,20,0,0,0,0,0,0
2021-08-16,21,0,0,0,0,0,0
2021-08-16,22,0,0,0,0,0,0
2021-08-16,23,0,0,0,0,0,0
2021-08-16,24,0,0,0,0,0,0
2021-08-17,01,2,0,0,0,0,0
2021-08-17,02,2,0,0,0,0,0
2021-08-17,03,2,0,0,0,0,0
2021-08-17,04,2,0,0,0,0,0
2021-08-17,05,3,0,0,0,0,0
2021-08-17,06,3,0,0,0,0,0
2021-08-17,07,3,1,0,0,0,0
2021-08-17,08,3,1,0,0,0,0
2021-08-17,09,8,2,0,1,0,0
2021-08-17,10,11,3,0,2,0,0
2021-08-17,11,13,0,0,13,0,0
2021-08-17,12,13,0,0,13,0,0
2021-08-17,13,8,0,0,0,0,0
2021-08-17,14,14,4,0,1,0,0
2021-08-17,15,11,0,0,11,0,0
2021-08-17,16,12,1,0,11,0,0
2021-08-17,17,13,4,0,0,0,0
2021-08-17,18,10,0,0,10,0,0
2021-08-17,19,7,3,0,0,0,0
2021-08-17,20,7,0,0,7,0,0
2021-08-17,21,6,0,0,6,0,0
2021-08-17,22,6,0,0,6,0,0
2021-08-17,23,5,0,0,1,0,0
2021-08-17,24,4,0,0,0,0,0
2021-08-18,01,3,0,0,0,0,0
2021-08-18,02,3,0,0,0,0,0
2021-08-18,03,3,0,0,0,0,0
2021-08-18,04,3,0,0,0,0,0
2021-08-18,05,3,0,0,0,0,0
2021-08-18,06,3,0,0,0,0,0
2021-08-18,07,5,2,0,0,0,0
2021-08-18,08,6,2,0,0,0,0
2021-08-18,09,7,3,0,0,0,0
2021-08-18,10,9,3,0,0,0,0
2021-08-18,11,9,4,0,1,0,0
2021-08-18,12,9,3,0,3,0,0
2021-08-18,13,8,0,0,0,0,0
2021-08-18,14,10,4,0,0,0,0
2021-08-18,15,10,0,0,8,0,0
2021-08-18,16,10,4,0,0,0,0
2021-08-18,17,10,4,0,0,0,0
2021-08-18,18,10,4,0,0,0,0
2021-08-18,19,9,4,0,0,0,0
2021-08-18,20,8,0,0,8,0,0
2021-08-18,21,7,4,0,0,0,0
2021-08-18,22,6,0,0,0,0,0
2021-08-18,23,5,0,0,0,0,0
2021-08-18,24,4,0,0,0,0,0
2021-08-19,01,3,0,0,0,0,0
2021-08-19,02,3,0,0,0,0,0
2021-08-19,03,3,0,0,0,0,0
2021-08-19,04,3,0,0,0,0,0
2021-08-19,05,3,0,0,0,0,0
2021-08-19,06,3,0,0,0,0,0
2021-08-19,07,4,3,0,0,0,0
2021-08-19,08,4,3,0,0,0,0
2021-08-19,09,6,3,0,0,0,0
2021-08-19,10,10,5,0,0,0,0
2021-08-19,11,9,1,0,7,0,0
2021-08-19,12,10,3,0,4,0,0
2021-08-19,13,7,0,0,0,0,0
2021-08-19,14,11,6,0,2,0,0
2021-08-19,15,11,3,0,5,0,0
2021-08-19,16,11,5,0,1,0,0
2021-08-19,17,10,4,0,5,0,0
2021-08-19,18,10,6,0,1,0,0
2021-08-19,19,8,4,0,0,0,0
2021-08-19,20,7,3,0,3,0,0
2021-08-19,21,6,4,0,0,0,0
2021-08-19,22,6,0,0,0,0,0
2021-08-19,23,5,0,0,0,0,0
2021-08-19,24,6,0,0,2,0,0
2021-08-20,01,3,0,0,0,0,0
2021-08-20,02,4,0,0,0,0,0
2021-08-20,03,4,0,0,0,0,0
2021-08-20,04,5,0,0,0,0,0
2021-08-20,05,5,0,0,0,0,0
2021-08-20,06,6,0,0,0,0,0
2021-08-20,07,7,4,0,0,0,0
2021-08-20,08,8,5,0,0,0,0
2021-08-20,09,10,5,0,0,0,0
2021-08-20,10,11,5,0,0,0,0
2021-08-20,11,15,0,0,15,0,0
2021-08-20,12,15,0,0,13,0,0
2021-08-20,13,8,0,0,0,0,0
2021-08-20,14,16,4,0,6,0,0
2021-08-20,15,15,1,0,14,0,0
2021-08-20,16,15,1,0,12,0,0
2021-08-20,17,13,1,0,11,0,0
2021-08-20,18,11,2,0,8,0,0
2021-08-20,19,12,5,0,0,0,0
2021-08-20,20,12,0,0,12,0,0
2021-08-20,21,11,5,0,0,0,0
2021-08-20,22,10,0,0,0,0,0
2021-08-20,23,10,0,0,0,0,0
2021-08-20,24,11,0,0,0,0,0
2021-08-21,01,0,0,0,0,0,0
2021-08-21,02,0,0,0,0,0,0
2021-08-21,03,0,0,0,0,0,0
2021-08-21,04,0,0,0,0,0,0
2021-08-21,05,0,0,0,0,0,0
2021-08-21,06,0,0,0,0,0,0
2021-08-21,07,0,0,0,0,0,0
2021-08-21,08,0,0,0,0,0,0
2021-08-21,09,0,0,0,0,0,0
2021-08-21,10,0,0,0,0,0,0
2021-08-21,11,0,0,0,0,0,0
2021-08-21,12,0,0,0,0,0,0
2021-08-21,13,0,0,0,0,0,0
2021-08-21,14,0,0,0,0,0,0
2021-08-21,15,0,0,0,0,0,0
2021-08-21,16,0,0,0,0,0,0
2021-08-21,17,0,0,0,0,0,0
2021-08-21,18,0,0,0,0,0,0
2021-08-21,19,0,0,0,0,0,0
2021-08-21,20,0,0,0,0,0,0
2021-08-21,21,0,0,0,0,0,0
2021-08-21,22,0,0,0,0,0,0
2021-08-21,23,0,0,0,0,0,0
2021-08-21,24,0,0,0,0,0,0
2021-08-22,01,0,0,0,0,0,0
2021-08-22,02,0,0,0,0,0,0
2021-08-22,03,0,0,0,0,0,0
2021-08-22,04,0,0,0,0,0,0
2021-08-22,05,0,0,0,0,0,0
2021-08-22,06,0,0,0,0,0,0
2021-08-22,07,0,0,0,0,0,0
2021-08-22,08,0,0,0,0,0,0
2021-08-22,09,0,0,0,0,0,0
2021-08-22,10,0,0,0,0,0,0
2021-08-22,11,0,0,0,0,0,0
2021-08-22,12,0,0,0,0,0,0
2021-08-22,13,0,0,0,0,0,0
2021-08-22,14,0,0,0,0,0,0
2021-08-22,15,0,0,0,0,0,0
2021-08-22,16,0,0,0,0,0,0
2021-08-22,17,0,0,0,0,0,0
2021-08-22,18,0,0,0,0,0,0
2021-08-22,19,0,0,0,0,0,0
2021-08-22,20,0,0,0,0,0,0
2021-08-22,21,0,0,0,0,0,0
2021-08-22,22,0,0,0,0,0,0
2021-08-22,23,0,0,0,0,0,0
2021-08-22,24,0,0,0,0,0,0
2021-08-23,01,9,0,0,0,0,0
2021-08-23,02,9,0,0,0,0,0
2021-08-23,03,9,0,0,0,0,0
2021-08-23,04,5,0,0,0,0,0
2021-08-23,05,8,0,0,0,0,0
2021-08-23,06,8,0,0,0,0,0
2021-08-23,07,9,2,0,0,0,0
2021-08-23,08,11,2,0,0,0,0
2021-08-23,09,10,2,0,0,0,0
2021-08-23,10,14,2,0,1,0,0
2021-08-23,11,16,0,0,16,0,0
2021-08-23,12,14,0,0,14,0,0
2021-08-23,13,7,0,0,0,0,0
2021-08-23,14,16,1,0,13,0,0
2021-08-23,15,16,2,0,5,0,0
2021-08-23,16,14,2,0,0,0,0
2021-08-23,17,14,0,0,14,0,0
2021-08-23,18,13,0,0,13,0,0
2021-08-23,19,10,0,0,10,0,0
2021-08-23,20,8,0,0,8,0,0
2021-08-23,21,7,0,0,7,0,0
2021-08-23,22,7,0,0,0,0,0
2021-08-23,23,5,0,0,0,0,0
2021-08-23,24,4,0,0,0,0,0
2021-08-24,01,3,0,0,0,0,0
2021-08-24,02,4,0,0,0,0,0
2021-08-24,03,5,0,0,0,0,0
2021-08-24,04,5,0,0,0,0,0
2021-08-24,05,5,0,0,0,0,0
2021-08-24,06,4,0,0,3,0,0
2021-08-24,07,5,1,0,0,0,0
2021-08-24,08,6,1,0,0,0,0
2021-08-24,09,9,3,0,0,0,0
2021-08-24,10,10,4,0,2,0,0
2021-08-24,11,11,0,0,11,0,0
2021-08-24,12,11,0,0,10,0,0
2021-08-24,13,6,0,0,0,0,0
2021-08-24,14,10,2,0,6,0,0
2021-08-24,15,9,0,0,9,0,0
2021-08-24,16,9,1,0,6,0,0
2021-08-24,17,9,0,0,9,0,0
2021-08-24,18,8,0,0,8,0,0
2021-08-24,19,9,4,0,1,0,0
2021-08-24,20,6,0,0,4,0,0
2021-08-24,21,6,0,0,6,0,0
2021-08-24,22,7,0,0,1,0,0
2021-08-24,23,6,0,0,0,0,0
2021-08-24,24,6,0,0,1,0,0
2021-08-25,01,5,0,0,0,0,0
2021-08-25,02,5,0,0,0,0,0
2021-08-25,03,5,0,0,0,0,0
2021-08-25,04,5,0,0,0,0,0
2021-08-25,05,5,0,0,0,0,0
2021-08-25,06,5,0,0,0,0,0
2021-08-25,07,5,3,0,0,0,0
2021-08-25,08,8,3,0,1,0,0
2021-08-25,09,12,3,0,3,0,0
2021-08-25,10,14,4,0,1,0,0
2021-08-25,11,14,2,0,8,0,0
2021-08-25,12,14,0,0,13,0,0
2021-08-25,13,8,0,0,0,0,0
2021-08-25,14,15,0,0,15,0,0
2021-08-25,15,14,0,0,14,0,0
2021-08-25,16,15,0,0,15,0,0
2021-08-25,17,15,0,0,15,0,0
2021-08-25,18,17,2,0,6,0,0
2021-08-25,19,17,6,0,0,0,0
2021-08-25,20,15,0,0,15,0,0
2021-08-25,21,14,4,0,5,0,0
2021-08-25,22,12,0,0,0,0,0
2021-08-25,23,10,0,0,0,0,0
2021-08-25,24,9,0,0,4,0,0
2021-08-26,01,2,0,0,0,0,0
2021-08-26,02,2,0,0,1,0,0
2021-08-26,03,2,0,0,1,0,0
2021-08-26,04,2,0,0,0,0,0
2021-08-26,05,2,0,0,0,0,0
2021-08-26,06,2,0,0,0,0,0
2021-08-26,07,3,1,0,1,0,0
2021-08-26,08,4,2,0,0,0,0
2021-08-26,09,9,3,0,0,0,0
2021-08-26,10,12,1,0,11,0,0
2021-08-26,11,11,0,0,11,0,0
2021-08-26,12,13,0,0,13,0,0
2021-08-26,13,6,0,0,0,0,0
2021-08-26,14,12,0,0,12,0,0
2021-08-26,15,12,0,0,12,0,0
2021-08-26,16,13,0,0,11,0,0
2021-08-26,17,13,0,0,13,0,0
2021-08-26,18,12,4,0,3,0,0
2021-08-26,19,12,4,0,0,0,0
2021-08-26,20,12,3,0,2,0,0
2021-08-26,21,10,3,0,0,0,0
2021-08-26,22,10,0,0,0,0,0
2021-08-26,23,8,0,0,0,0,0
2021-08-26,24,8,0,0,0,0,0
2021-08-27,01,7,0,0,0,0,0
2021-08-27,02,7,0,0,0,0,0
2021-08-27,03,6,0,0,0,0,0
2021-08-27,04,6,0,0,0,0,0
2021-08-27,05,6,0,0,0,0,0
2021-08-27,06,8,0,0,0,0,0
2021-08-27,07,11,6,0,0,0,0
2021-08-27,08,12,7,0,0,0,0
2021-08-27,09,12,6,0,0,0,0
2021-08-27,10,14,0,0,14,0,0
2021-08-27,11,14,0,0,13,0,0
2021-08-27,12,15,0,0,15,0,0
2021-08-27,13,9,0,0,0,0,0
2021-08-27,14,14,2,0,10,0,0
2021-08-27,15,14,0,0,14,0,0
2021-08-27,16,14,7,0,0,0,0
2021-08-27,17,13,7,0,0,0,0
2021-08-27,18,11,6,0,0,0,0
2021-08-27,19,12,6,0,0,0,0
2021-08-27,20,12,0,0,10,0,0
2021-08-27,21,11,6,0,0,0,0
2021-08-27,22,12,0,0,0,0,0
2021-08-27,23,11,0,0,0,0,0
2021-08-27,24,11,0,0,0,0,0
2021-08-28,01,0,0,0,0,0,0
2021-08-28,02,0,0,0,0,0,0
2021-08-28,03,0,0,0,0,0,0
2021-08-28,04,0,0,0,0,0,0
2021-08-28,05,0,0,0,0,0,0
2021-08-28,06,0,0,0,0,0,0
2021-08-28,07,0,0,0,0,0,0
2021-08-28,08,0,0,0,0,0,0
2021-08-28,09,0,0,0,0,0,0
2021-08-28,10,0,0,0,0,0,0
2021-08-28,11,0,0,0,0,0,0
2021-08-28,12,0,0,0,0,0,0
2021-08-28,13,0,0,0,0,0,0
2021-08-28,14,0,0,0,0,0,0
2021-08-28,15,0,0,0,0,0,0
2021-08-28,16,0,0,0,0,0,0
2021-08-28,17,0,0,0,0,0,0
2021-08-28,18,0,0,0,0,0,0
2021-08-28,19,0,0,0,0,0,0
2021-08-28,20,0,0,0,0,0,0
2021-08-28,21,0,0,0,0,0,0
2021-08-28,22,0,0,0,0,0,0
2021-08-28,23,0,0,0,0,0,0
2021-08-28,24,0,0,0,0,0,0
2021-08-29,01,0,0,0,0,0,0
2021-08-29,02,0,0,0,0,0,0
2021-08-29,03,0,0,0,0,0,0
2021-08-29,04,0,0,0,0,0,0
2021-08-29,05,0,0,0,0,0,0
2021-08-29,06,0,0,0,0,0,0
2021-08-29,07,0,0,0,0,0,0
2021-08-29,08,0,0,0,0,0,0
2021-08-29,09,0,0,0,0,0,0
2021-08-29,10,0,0,0,0,0,0
2021-08-29,11,0,0,0,0,0,0
2021-08-29,12,0,0,0,0,0,0
2021-08-29,13,0,0,0,0,0,0
2021-08-29,14,0,0,0,0,0,0
2021-08-29,15,0,0,0,0,0,0
2021-08-29,16,0,0,0,0,0,0
2021-08-29,17,0,0,0,0,0,0
2021-08-29,18,0,0,0,0,0,0
2021-08-29,19,0,0,0,0,0,0
2021-08-29,20,0,0,0,0,0,0
2021-08-29,21,0,0,0,0,0,0
2021-08-29,22,0,0,0,0,0,0
2021-08-29,23,0,0,0,0,0,0
2021-08-29,24,0,0,0,0,0,0
2021-08-30,01,10,0,0,0,0,0
2021-08-30,02,11,0,0,0,0,0
2021-08-30,03,10,0,0,0,0,0
2021-08-30,04,7,0,0,0,0,0
2021-08-30,05,9,0,0,0,0,0
2021-08-30,06,10,0,0,0,0,0
2021-08-30,07,10,1,0,0,0,0
2021-08-30,08,9,1,0,0,0,0
2021-08-30,09,8,1,0,0,0,0
2021-08-30,10,10,1,0,0,0,0
2021-08-30,11,11,1,0,4,0,0
2021-08-30,12,11,0,0,8,0,0
2021-08-30,13,8,0,0,0,0,0
2021-08-30,14,13,0,0,12,0,0
2021-08-30,15,11,0,0,8,0,0
2021-08-30,16,12,1,0,0,0,0
2021-08-30,17,12,1,0,2,0,0
2021-08-30,18,10,1,0,0,0,0
2021-08-30,19,10,1,0,0,0,0
2021-08-30,20,11,1,0,3,0,0
2021-08-30,21,10,1,0,0,0,0
2021-08-30,22,10,0,0,0,0,0
2021-08-30,23,8,0,0,0,0,0
2021-08-30,24,10,0,0,0,0,0
2021-08-31,01,8,0,0,0,0,0
2021-08-31,02,7,0,0,0,0,0
2021-08-31,03,8,0,0,0,0,0
2021-08-31,04,8,0,0,0,0,0
2021-08-31,05,8,0,0,0,0,0
2021-08-31,06,8,0,0,0,0,0
2021-08-31,07,8,2,0,0,0,0
2021-08-31,08,8,2,0,0,0,0
2021-08-31,09,10,2,0,0,0,0
2021-08-31,10,13,4,0,2,0,0
2021-08-31,11,13,4,0,3,0,0
2021-08-31,12,12,4,0,2,0,0
2021-08-31,13,7,0,0,0,0,0
2021-08-31,14,12,2,0,3,0,0
2021-08-31,15,12,1,0,8,0,0
2021-08-31,16,12,3,0,0,0,0
2021-08-31,17,12,3,0,3,0,0
2021-08-31,18,10,2,0,1,0,0
2021-08-31,19,10,2,0,0,0,0
2021-08-31,20,10,1,0,4,0,0
2021-08-31,21,10,2,0,0,0,0
2021-08-31,22,9,0,0,0,0,0
2021-08-31,23,7,0,0,0,0,0
2021-08-31,24,7,0,0,0,0,0
2021-09-01,01,6,0,0,0,0,0
2021-09-01,02,6,0,0,0,0,0
2021-09-01,03,6,0,0,0,0,0
2021-09-01,04,6,0,0,0,0,0
2021-09-01,05,5,0,0,0,0,0
2021-09-01,06,6,0,0,0,0,0
2021-09-01,07,6,1,0,0,0,0
2021-09-01,08,7,1,0,0,0,0
2021-09-01,09,10,2,0,0,0,0
2021-09-01,10,10,0,0,9,0,0
2021-09-01,11,10,0,0,10,0,0
2021-09-01,12,10,0,0,10,0,0
2021-09-01,13,6,0,0,0,0,0
2021-09-01,14,11,0,0,11,0,0
2021-09-01,15,11,0,0,11,0,0
2021-09-01,16,10,0,0,7,0,0
2021-09-01,17,10,0,0,6,0,0
2021-09-01,18,8,0,0,0,0,0
2021-09-01,19,8,0,0,3,0,0
2021-09-01,20,7,0,0,0,0,0
2021-09-01,21,6,0,0,0,0,0
2021-09-01,22,6,0,0,0,0,0
2021-09-01,23,6,0,0,0,0,0
2021-09-01,24,5,0,0,0,0,0
2021-09-02,01,5,0,0,0,0,0
2021-09-02,02,5,0,0,0,0,0
2021-09-02,03,5,0,0,0,0,0
2021-09-02,04,5,0,0,0,0,0
2021-09-02,05,5,0,0,0,0,0
2021-09-02,06,5,0,0,3,0,0
2021-09-02,07,6,1,0,0,0,0
2021-09-02,08,7,0,0,1,0,0
2021-09-02,09,10,2,0,2,0,0
2021-09-02,10,12,5,0,0,0,0
2021-09-02,11,13,2,0,9,0,0
2021-09-02,12,12,2,0,9,0,0
2021-09-02,13,10,0,0,0,0,0
2021-09-02,14,14,3,0,7,0,0
2021-09-02,15,12,3,0,7,0,0
2021-09-02,16,10,3,0,2,0,0
2021-09-02,17,10,1,0,6,0,0
2021-09-02,18,9,3,0,0,0,0
2021-09-02,19,9,3,0,3,0,0
2021-09-02,20,9,2,0,4,0,0
2021-09-02,21,7,2,0,3,0,0
2021-09-02,22,7,0,0,1,0,0
2021-09-02,23,7,0,0,0,0,0
2021-09-02,24,7,0,0,0,0,0
2021-09-03,01,3,0,0,0,0,0
2021-09-03,02,3,0,0,0,0,0
2021-09-03,03,3,0,0,0,0,0
2021-09-03,04,3,0,0,0,0,0
2021-09-03,05,3,0,0,0,0,0
2021-09-03,06,4,0,0,0,0,0
2021-09-03,07,7,3,0,0,0,0
2021-09-03,08,10,3,0,0,0,0
2021-09-03,09,11,2,0,0,0,0
2021-09-03,10,14,4,0,0,0,0
2021-09-03,11,14,5,0,0,0,0
2021-09-03,12,14,3,0,8,0,0
2021-09-03,13,8,0,0,0,0,0
2021-09-03,14,14,0,0,14,0,0
2021-09-03,15,14,1,0,13,0,0
2021-09-03,16,11,2,0,3,0,0
2021-09-03,17,11,0,0,10,0,0
2021-09-03,18,12,3,0,0,0,0
2021-09-03,19,9,3,0,0,0,0
2021-09-03,20,9,2,0,1,0,0
2021-09-03,21,9,3,0,0,0,0
2021-09-03,22,8,0,0,0,0,0
2021-09-03,23,7,0,0,0,0,0
2021-09-03,24,7,0,0,0,0,0
2021-09-04,01,0,0,0,0,0,0
2021-09-04,02,0,0,0,0,0,0
2021-09-04,03,0,0,0,0,0,0
2021-09-04,04,0,0,0,0,0,0
2021-09-04,05,0,0,0,0,0,0
2021-09-04,06,0,0,0,0,0,0
2021-09-04,07,0,0,0,0,0,0
2021-09-04,08,0,0,0,0,0,0
2021-09-04,09,0,0,0,0,0,0
2021-09-04,10,0,0,0,0,0,0
2021-09-04,11,0,0,0,0,0,0
2021-09-04,12,0,0,0,0,0,0
2021-09-04,13,0,0,0,0,0,0
2021-09-04,14,0,0,0,0,0,0
2021-09-04,15,0,0,0,0,0,0
2021-09-04,16,0,0,0,0,0,0
2021-09-04,17,0,0,0,0,0,0
2021-09-04,18,0,0,0,0,0,0
2021-09-04,19,0,0,0,0,0,0
2021-09-04,20,0,0,0,0,0,0
2021-09-04,21,0,0,0,0,0,0
2021-09-04,22,0,0,0,0,0,0
2021-09-04,23,0,0,0,0,0,0
2021-09-04,24,0,0,0,0,0,0
2021-09-05,01,0,0,0,0,0,0
2021-09-05,02,0,0,0,0,0,0
2021-09-05,03,0,0,0,0,0,0
2021-09-05,04,0,0,0,0,0,0
2021-09-05,05,0,0,0,0,0,0
2021-09-05,06,0,0,0,0,0,0
2021-09-05,07,0,0,0,0,0,0
2021-09-05,08,0,0,0,0,0,0
2021-09-05,09,0,0,0,0,0,0
2021-09-05,10,0,0,0,0,0,0
2021-09-05,11,0,0,0,0,0,0
2021-09-05,12,0,0,0,0,0,0
2021-09-05,13,0,0,0,0,0,0
2021-09-05,14,0,0,0,0,0,0
2021-09-05,15,0,0,0,0,0,0
2021-09-05,16,0,0,0,0,0,0
2021-09-05,17,0,0,0,0,0,0
2021-09-05,18,0,0,0,0,0,0
2021-09-05,19,0,0,0,0,0,0
2021-09-05,20,0,0,0,0,0,0
2021-09-05,21,0,0,0,0,0,0
2021-09-05,22,0,0,0,0,0,0
2021-09-05,23,0,0,0,0,0,0
2021-09-05,24,0,0,0,0,0,0
2021-09-06,01,8,0,0,0,0,0
2021-09-06,02,7,0,0,0,0,0
2021-09-06,03,9,0,0,0,0,0
2021-09-06,04,4,0,0,0,0,0
2021-09-06,05,8,0,0,0,0,0
2021-09-06,06,8,0,0,0,0,0
2021-09-06,07,9,1,0,0,0,0
2021-09-06,08,6,1,0,0,0,0
2021-09-06,09,7,0,0,0,0,0
2021-09-06,10,6,0,0,0,0,0
2021-09-06,11,9,0,0,4,0,0
2021-09-06,12,7,0,0,5,0,0
2021-09-06,13,5,0,0,0,0,0
2021-09-06,14,8,0,0,0,0,0
2021-09-06,15,8,0,0,8,0,0
2021-09-06,16,7,0,0,5,0,0
2021-09-06,17,6,0,0,5,0,0
2021-09-06,18,6,0,0,1,0,0
2021-09-06,19,6,0,0,0,0,0
2021-09-06,20,6,0,0,0,0,0
2021-09-06,21,4,0,0,0,0,0
2021-09-06,22,4,0,0,0,0,0
2021-09-06,23,4,0,0,0,0,0
2021-09-06,24,4,0,0,0,0,0
2021-09-07,01,4,0,0,0,0,0
2021-09-07,02,5,0,0,0,0,0
2021-09-07,03,5,0,0,0,0,0
2021-09-07,04,4,0,0,0,0,0
2021-09-07,05,4,0,0,0,0,0
2021-09-07,06,4,0,0,0,0,0
2021-09-07,07,5,1,0,0,0,0
2021-09-07,08,6,2,0,0,0,0
2021-09-07,09,10,4,0,0,0,0
2021-09-07,10,9,4,0,0,0,0
2021-09-07,11,9,4,0,0,0,0
2021-09-07,12,9,4,0,0,0,0
2021-09-07,13,5,0,0,0,0,0
2021-09-07,14,7,3,0,0,0,0
2021-09-07,15,7,3,0,0,0,0
2021-09-07,16,7,3,0,0,0,0
2021-09-07,17,6,0,0,5,0,0
2021-09-07,18,5,3,0,0,0,0
2021-09-07,19,6,4,0,0,0,0
2021-09-07,20,6,4,0,0,0,0
2021-09-07,21,6,4,0,0,0,0
2021-09-07,22,3,0,0,0,0,0
2021-09-07,23,3,0,0,0,0,0
2021-09-07,24,4,0,0,0,0,0
2021-09-08,01,4,0,0,0,0,0
2021-09-08,02,3,0,0,0,0,0
2021-09-08,03,4,0,0,0,0,0
2021-09-08,04,4,0,0,0,0,0
2021-09-08,05,4,0,0,0,0,0
2021-09-08,06,4,0,0,0,0,0
2021-09-08,07,5,1,0,0,0,0
2021-09-08,08,4,1,0,0,0,0
2021-09-08,09,5,2,0,0,0,0
